"source_path","evidence_path","size_bytes","sha256","scientific_status","source_commit","archive_url"
"runs/phase5_grounding_value_swap_v1/smollm2_135m_agent.yaml","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_135m_agent.yaml","1048","75434fcec1a5409443a49dec9f0df25c9bae0cc40f4ec580acf7e9de10a84cc2","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_135m_agent.yaml"
"runs/phase5_grounding_value_swap_v1/smollm2_135m_agent/paired_probe_analysis.json","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_135m_agent/paired_probe_analysis.json","4267","a64cb9de121981d0062722c777ea1113c5b94fc317b10242d680e57bf25bfb91","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_135m_agent/paired_probe_analysis.json"
"runs/phase5_grounding_value_swap_v1/smollm2_135m_agent/selected_tasks.json","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_135m_agent/selected_tasks.json","14381","e74e9c99f68eae277cec940135f5e02b6e3542dcd2febc9d3e86d551759b4f3f","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_135m_agent/selected_tasks.json"
"runs/phase5_grounding_value_swap_v1/smollm2_135m_agent/step_3000/case_predictions.jsonl","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_135m_agent/step_3000/case_predictions.jsonl","32724","5e8446ec62c1ef3e06cf1581a585d176e6043a14ffcd5084b0d048311856a1be","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_135m_agent/step_3000/case_predictions.jsonl"
"runs/phase5_grounding_value_swap_v1/smollm2_135m_agent/step_3000/eval_metrics.json","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_135m_agent/step_3000/eval_metrics.json","773","bfe5d37047338d914dc209847a2b35624b709ba3eef4a3150a900935b341e992","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_135m_agent/step_3000/eval_metrics.json"
"runs/phase5_grounding_value_swap_v1/smollm2_135m_agent/step_3000/manifest.json","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_135m_agent/step_3000/manifest.json","4958","7d6fb698e58ec9033281f031bd84fc588642d8e7a3ced869829e8c3c7f7ddd77","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_135m_agent/step_3000/manifest.json"
"runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity.yaml","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_360m_capacity.yaml","1054","6fbde874a17d714ef01653d52d2da9a60b6eab87e06d4b688b28367c2716616e","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity.yaml"
"runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity/paired_probe_analysis.json","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_360m_capacity/paired_probe_analysis.json","4267","7c9987d71898dde99a4a369451cded87b72e85783c0fa3cf5509e7dffcdaa5f0","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity/paired_probe_analysis.json"
"runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity/selected_tasks.json","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_360m_capacity/selected_tasks.json","14381","e74e9c99f68eae277cec940135f5e02b6e3542dcd2febc9d3e86d551759b4f3f","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity/selected_tasks.json"
"runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity/step_3000/case_predictions.jsonl","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_360m_capacity/step_3000/case_predictions.jsonl","32701","0d478ba9b1d055fb3f94ea3a476d4b2d00a8b2af9f7e3f0cffdd562c792d7b06","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity/step_3000/case_predictions.jsonl"
"runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity/step_3000/eval_metrics.json","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_360m_capacity/step_3000/eval_metrics.json","724","2e13feab61243a1ba3c71c94663160879f372c0baeb2222a71079c8cd8b98f62","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity/step_3000/eval_metrics.json"
"runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity/step_3000/manifest.json","docs/evidence/records/phase5_grounding_value_swap_v1/smollm2_360m_capacity/step_3000/manifest.json","4958","43b812cd1d92c3825ea53bac7cdb1cf09dc757e10ba35d146d96bf9ca41cb956","development","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_grounding_value_swap_v1/smollm2_360m_capacity/step_3000/manifest.json"
"runs/phase5_validity_replay/corpus_audit.json","docs/evidence/records/phase5_validity_replay/corpus_audit.json","2934","70442ff9e3db36b5c9f04ca146d435fd46af081a571f63c0293dbb956484fe58","validity-audit","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_validity_replay/corpus_audit.json"
"runs/phase5_validity_replay/corpus_manifest.json","docs/evidence/records/phase5_validity_replay/corpus_manifest.json","1067","476849a3e0951e78a3f6e5d6aa3a49fd1b4cbea5d17567b6c8a0188df421d3fe","validity-audit","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_validity_replay/corpus_manifest.json"
"runs/phase5_validity_replay/data/eval_tasks.json","docs/evidence/records/phase5_validity_replay/data/eval_tasks.json","245452","a88a3ee0ea790b9de5afbd7c7bb489f48030055677f8eb9a5d4ffd7923fbabff","validity-audit","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_validity_replay/data/eval_tasks.json"
"runs/phase5_validity_replay/data/eval_worlds.json","docs/evidence/records/phase5_validity_replay/data/eval_worlds.json","350907","a3fe05b6f8ee0b5dbfb49abd06de1046a4200164802317ed2adb7b147dfde17e","validity-audit","4990ba4","https://media.lbsa71.net/LCE/runs/phase5_validity_replay/data/eval_worlds.json"
"runs/smollm2_135m_agent/agent_model/step_metrics.csv","docs/evidence/records/smollm2_135m_agent/agent_model/step_metrics.csv","180267","d13f2aefa3258970d0a0e3d517bf3cfe5be5c2526bab4fbcf00ace7fd1f611ae","historical","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/agent_model/step_metrics.csv"
"runs/smollm2_135m_agent/agent_model/training_metrics.json","docs/evidence/records/smollm2_135m_agent/agent_model/training_metrics.json","708","365740200bb39a202d833f2207f1c40307903002c9737f1882bc08a1c427d220","historical","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/agent_model/training_metrics.json"
"runs/smollm2_135m_agent/corpus_manifest.json","docs/evidence/records/smollm2_135m_agent/corpus_manifest.json","1136520","43533e64177a49e5db12a2cefd2379dfdff78d96cd7ea30685c9b8d35b0ceffb","historical","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/corpus_manifest.json"
"runs/smollm2_135m_agent/eval/milestone_feasibility_analysis.json","docs/evidence/records/smollm2_135m_agent/eval/milestone_feasibility_analysis.json","773","8ca213aa6f9acd961c0488ab9d9ca0f7c333f51375a95be80fc80f5fe4ca5728","historical","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/eval/milestone_feasibility_analysis.json"
"runs/smollm2_135m_agent/eval/milestone_scaling_results.json","docs/evidence/records/smollm2_135m_agent/eval/milestone_scaling_results.json","9737","8f02c1f4502e451d11ea026cb9b297cb429b5e1f8e2f3f27eb6eeee7bab85911","historical","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/eval/milestone_scaling_results.json"
"runs/smollm2_135m_agent/frozen_audit_legacy_v1/selected_tasks.json","docs/evidence/records/smollm2_135m_agent/frozen_audit_legacy_v1/selected_tasks.json","49903","dd42048ed0a0c1a6691b31e35783ac776964ee2583f223c2aa7482184fa7241c","diagnostic-invalidated","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/frozen_audit_legacy_v1/selected_tasks.json"
"runs/smollm2_135m_agent/frozen_audit_legacy_v1/step_3000/case_predictions.jsonl","docs/evidence/records/smollm2_135m_agent/frozen_audit_legacy_v1/step_3000/case_predictions.jsonl","181486","53d1b0e416ce6f30c2c707e2871a93913e46b620830a2d72e05f2891751bd9d1","diagnostic-invalidated","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/frozen_audit_legacy_v1/step_3000/case_predictions.jsonl"
"runs/smollm2_135m_agent/frozen_audit_legacy_v1/step_3000/eval_metrics.json","docs/evidence/records/smollm2_135m_agent/frozen_audit_legacy_v1/step_3000/eval_metrics.json","2324","7f746a290ef9ffda217d4614c0e9d846590d2903ea7eb6b1e8005766e7d18a82","diagnostic-invalidated","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/frozen_audit_legacy_v1/step_3000/eval_metrics.json"
"runs/smollm2_135m_agent/frozen_audit_legacy_v1/step_3000/manifest.json","docs/evidence/records/smollm2_135m_agent/frozen_audit_legacy_v1/step_3000/manifest.json","7133","998eb3800f54af0815c08086a900d85b4962e0a811b74e787765c74b5eeab3ed","diagnostic-invalidated","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/frozen_audit_legacy_v1/step_3000/manifest.json"
"runs/smollm2_135m_agent/frozen_audit_repaired_v1/selected_tasks.json","docs/evidence/records/smollm2_135m_agent/frozen_audit_repaired_v1/selected_tasks.json","55964","825aa8df951fe988afcfa921a66644ee0f1efb6e29ead808aba856c7d67d554e","development","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/frozen_audit_repaired_v1/selected_tasks.json"
"runs/smollm2_135m_agent/frozen_audit_repaired_v1/step_3000/case_predictions.jsonl","docs/evidence/records/smollm2_135m_agent/frozen_audit_repaired_v1/step_3000/case_predictions.jsonl","203806","58d1f5a7e5fe81e1904ebc614b111c45bfd864cd426d601df243dbacd5c55de5","development","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/frozen_audit_repaired_v1/step_3000/case_predictions.jsonl"
"runs/smollm2_135m_agent/frozen_audit_repaired_v1/step_3000/eval_metrics.json","docs/evidence/records/smollm2_135m_agent/frozen_audit_repaired_v1/step_3000/eval_metrics.json","3042","61a42990fb7be4214ae8d9c2b7371a6b81eec25ad12e2c74872f70d1894c7096","development","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/frozen_audit_repaired_v1/step_3000/eval_metrics.json"
"runs/smollm2_135m_agent/frozen_audit_repaired_v1/step_3000/manifest.json","docs/evidence/records/smollm2_135m_agent/frozen_audit_repaired_v1/step_3000/manifest.json","7688","7b9fda9d0dd80a581f78bce3e0757d103df8886ecc6d17c603cb435ff18b229a","development","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_135m_agent/frozen_audit_repaired_v1/step_3000/manifest.json"
"runs/smollm2_360m_capacity/agent_model/step_metrics.csv","docs/evidence/records/smollm2_360m_capacity/agent_model/step_metrics.csv","180500","bab6293836a516379c5960d7e7b9fad963a02b906e423801c0010676eddc6de2","historical","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/agent_model/step_metrics.csv"
"runs/smollm2_360m_capacity/agent_model/training_metrics.json","docs/evidence/records/smollm2_360m_capacity/agent_model/training_metrics.json","548","071c1f182f501788e38ffd924c42ed1c6f840d047e4185eb41cf29f1c59087bf","historical","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/agent_model/training_metrics.json"
"runs/smollm2_360m_capacity/capacity_registration.json","docs/evidence/records/smollm2_360m_capacity/capacity_registration.json","2075","a3e93a3870e7b37e3074f84a0c2eb8ac2e236e49dc9d975aabf139aa4b318c71","historical","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/capacity_registration.json"
"runs/smollm2_360m_capacity/corpus_audit.json","docs/evidence/records/smollm2_360m_capacity/corpus_audit.json","3532","3ab693f2ab3723f16caf4c87a2f9bab9c9287ae5d09316aa3a4b32427ab054e6","validity-audit","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/corpus_audit.json"
"runs/smollm2_360m_capacity/frozen_audit_legacy_v1/selected_tasks.json","docs/evidence/records/smollm2_360m_capacity/frozen_audit_legacy_v1/selected_tasks.json","49903","dd42048ed0a0c1a6691b31e35783ac776964ee2583f223c2aa7482184fa7241c","diagnostic-invalidated","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/frozen_audit_legacy_v1/selected_tasks.json"
"runs/smollm2_360m_capacity/frozen_audit_legacy_v1/step_2000/case_predictions.jsonl","docs/evidence/records/smollm2_360m_capacity/frozen_audit_legacy_v1/step_2000/case_predictions.jsonl","21174","5d8c2fd8eb71b4e8b0f51269fb419abdb89a1787347df3e4ea7517aacda06f27","diagnostic-invalidated","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/frozen_audit_legacy_v1/step_2000/case_predictions.jsonl"
"runs/smollm2_360m_capacity/frozen_audit_legacy_v1/step_2000/manifest.json","docs/evidence/records/smollm2_360m_capacity/frozen_audit_legacy_v1/step_2000/manifest.json","7133","8946acf16398b27e39c5653b5c232c536870ca37fe22914b2dcc2bcf20f21060","diagnostic-invalidated","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/frozen_audit_legacy_v1/step_2000/manifest.json"
"runs/smollm2_360m_capacity/frozen_audit_legacy_v1/step_3000/case_predictions.jsonl","docs/evidence/records/smollm2_360m_capacity/frozen_audit_legacy_v1/step_3000/case_predictions.jsonl","206589","3c25b82ada4e24918b8ee16b4098269b90cc07350bb71d6454a31895771c6a0f","diagnostic-invalidated","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/frozen_audit_legacy_v1/step_3000/case_predictions.jsonl"
"runs/smollm2_360m_capacity/frozen_audit_legacy_v1/step_3000/eval_metrics.json","docs/evidence/records/smollm2_360m_capacity/frozen_audit_legacy_v1/step_3000/eval_metrics.json","2392","d22da6757596d6ee4caf3eac5004b3f7340d0d492c38b4e71ce4fa6be6f12370","diagnostic-invalidated","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/frozen_audit_legacy_v1/step_3000/eval_metrics.json"
"runs/smollm2_360m_capacity/frozen_audit_legacy_v1/step_3000/manifest.json","docs/evidence/records/smollm2_360m_capacity/frozen_audit_legacy_v1/step_3000/manifest.json","7133","b29a78de1b3250742e01f6729e5958ca9592486c17d7ebd42e29a10f5a84e007","diagnostic-invalidated","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/frozen_audit_legacy_v1/step_3000/manifest.json"
"runs/smollm2_360m_capacity/frozen_audit_repaired_v1/selected_tasks.json","docs/evidence/records/smollm2_360m_capacity/frozen_audit_repaired_v1/selected_tasks.json","55964","825aa8df951fe988afcfa921a66644ee0f1efb6e29ead808aba856c7d67d554e","development","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/frozen_audit_repaired_v1/selected_tasks.json"
"runs/smollm2_360m_capacity/frozen_audit_repaired_v1/step_3000/case_predictions.jsonl","docs/evidence/records/smollm2_360m_capacity/frozen_audit_repaired_v1/step_3000/case_predictions.jsonl","224401","dd4fd50ec79b6d90c2d312ecc5451695154a02f82872de809d95fed221a33c8f","development","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/frozen_audit_repaired_v1/step_3000/case_predictions.jsonl"
"runs/smollm2_360m_capacity/frozen_audit_repaired_v1/step_3000/eval_metrics.json","docs/evidence/records/smollm2_360m_capacity/frozen_audit_repaired_v1/step_3000/eval_metrics.json","3027","98d138e672cb97aeb48a5b795c30b2f60cc4d5d87ba2b85e6540bd18bc931b2b","development","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/frozen_audit_repaired_v1/step_3000/eval_metrics.json"
"runs/smollm2_360m_capacity/frozen_audit_repaired_v1/step_3000/manifest.json","docs/evidence/records/smollm2_360m_capacity/frozen_audit_repaired_v1/step_3000/manifest.json","7688","93bbfc37f3be8bb0f39f2e912da4f814478a6212e86e195bed6eea1597d07bdb","development","4990ba4","https://media.lbsa71.net/LCE/runs/smollm2_360m_capacity/frozen_audit_repaired_v1/step_3000/manifest.json"
