step,elapsed_ms,loss,lr,tokens,tokens_per_sec,timestamp
138,11602.448,4.512546,1.7e-05,4096,353.03,1787808677.635
139,10109.97,5.349891,1.7e-05,4096,405.14,1787808687.746
140,12477.55,5.815955,1.7e-05,4096,328.27,1787808700.223
141,8743.746,6.298198,1.7e-05,4096,468.45,1787808708.967
142,9505.193,5.021012,1.7e-05,4096,430.92,1787808718.473
143,9778.547,5.562642,1.7e-05,4096,418.88,1787808728.252
144,8745.74,4.475019,1.8e-05,4096,468.34,1787808736.998
145,8514.17,3.690892,1.8e-05,4096,481.08,1787808745.513
146,14507.591,5.02563,1.8e-05,4096,282.33,1787808760.02
147,9591.306,3.592289,1.8e-05,4096,427.05,1787808769.612
148,10327.251,4.217022,1.8e-05,4096,396.62,1787808779.94
149,13045.523,5.20785,1.8e-05,4096,313.98,1787808792.985
150,11814.547,3.575561,1.8e-05,4096,346.69,1787808804.8
151,11949.427,6.478794,1.8e-05,4096,342.78,1787808816.75
152,10715.014,4.198558,1.9e-05,4096,382.27,1787808827.466
153,9944.125,5.480313,1.9e-05,4096,411.9,1787808837.41
154,14746.578,5.427604,1.9e-05,4096,277.76,1787808852.157
155,11168.688,4.246923,1.9e-05,4096,366.74,1787808863.326
156,9287.109,4.457059,1.9e-05,4096,441.04,1787808872.614
157,8786.12,4.710711,1.9e-05,4096,466.19,1787808881.4
158,11970.375,4.961046,1.9e-05,4096,342.18,1787808893.371
159,10874.068,4.364585,1.9e-05,4096,376.68,1787808904.245
160,10711.639,3.62594,2e-05,4096,382.39,1787808914.957
161,9839.078,4.765467,2e-05,4096,416.3,1787808924.796
162,10849.166,7.113936,2e-05,4096,377.54,1787808935.646
163,10709.968,5.918112,2e-05,4096,382.45,1787808946.356
164,8515.843,4.98059,2e-05,4096,480.99,1787808954.872
165,9551.872,4.323898,2e-05,4096,428.82,1787808964.425
166,12173.273,3.90701,2e-05,4096,336.47,1787808976.598
167,8017.187,4.257758,2e-05,4096,510.9,1787808984.616
168,8099.201,5.39533,2.1e-05,4096,505.73,1787808992.715
169,10748.384,5.120577,2.1e-05,4096,381.08,1787809003.464
170,10971.114,5.002044,2.1e-05,4096,373.34,1787809014.436
171,11098.878,4.295661,2.1e-05,4096,369.05,1787809025.535
172,8579.764,4.974864,2.1e-05,4096,477.4,1787809034.114
173,9512.756,6.254883,2.1e-05,4096,430.58,1787809043.628
174,8638.703,4.058157,2.1e-05,4096,474.15,1787809052.267
175,9343.2,5.167854,2.1e-05,4096,438.39,1787809061.611
176,11341.497,4.472681,2.2e-05,4096,361.15,1787809072.952
177,7647.491,4.943509,2.2e-05,4096,535.6,1787809080.6
178,13069.0,7.291067,2.2e-05,4096,313.41,1787809093.669
179,8786.152,6.594769,2.2e-05,4096,466.19,1787809102.455
180,10582.006,4.380182,2.2e-05,4096,387.07,1787809113.038
181,11535.842,5.334731,2.2e-05,4096,355.07,1787809124.575
182,10955.438,4.169188,2.2e-05,4096,373.88,1787809135.53
183,12032.014,3.814228,2.2e-05,4096,340.43,1787809147.562
184,11597.934,3.884679,2.3e-05,4096,353.17,1787809159.161
185,11919.296,3.661794,2.3e-05,4096,343.64,1787809171.081
186,9495.756,4.161416,2.3e-05,4096,431.35,1787809180.577
187,11792.328,6.882258,2.3e-05,4096,347.34,1787809192.369
188,11209.209,5.032754,2.3e-05,4096,365.41,1787809203.579
189,9972.35,4.232609,2.3e-05,4096,410.74,1787809213.551
190,10164.453,3.965344,2.3e-05,4096,402.97,1787809223.717
191,11711.244,6.958696,2.3e-05,4096,349.75,1787809235.428
192,10319.853,4.827956,2.4e-05,4096,396.9,1787809245.749
193,10372.98,4.721685,2.4e-05,4096,394.87,1787809256.121
194,11869.934,5.645584,2.4e-05,4096,345.07,1787809267.991
195,13876.692,3.922071,2.4e-05,4096,295.17,1787809281.868
196,10259.743,3.581768,2.4e-05,4096,399.23,1787809292.129
197,8516.267,4.243665,2.4e-05,4096,480.96,1787809300.646
198,9678.47,5.685466,2.4e-05,4096,423.21,1787809310.324
199,8205.945,4.612637,2.4e-05,4096,499.15,1787809318.53
200,10712.646,6.078115,2.5e-05,4096,382.35,1787809329.243
201,6382.791,6.348648,2.5e-05,4096,641.73,1787809335.627
202,12762.964,5.301875,2.5e-05,4096,320.93,1787809348.39
203,9361.567,3.981859,2.5e-05,4096,437.53,1787809357.752
204,10106.423,4.554849,2.5e-05,4096,405.29,1787809367.859
205,10743.076,4.385134,2.5e-05,4096,381.27,1787809378.602
206,10838.401,4.792413,2.5e-05,4096,377.92,1787809389.441
207,11237.993,7.480774,2.5e-05,4096,364.48,1787809400.679
208,11260.534,5.691764,2.6e-05,4096,363.75,1787809411.94
209,7281.844,3.58207,2.6e-05,4096,562.49,1787809419.223
210,11403.6,4.321305,2.6e-05,4096,359.18,1787809430.626
211,10387.848,4.224289,2.6e-05,4096,394.31,1787809441.014
212,10202.682,3.666071,2.6e-05,4096,401.46,1787809451.217
213,8918.822,4.04601,2.6e-05,4096,459.25,1787809460.137
214,9419.381,6.636618,2.6e-05,4096,434.85,1787809469.556
215,11832.137,3.810373,2.6e-05,4096,346.18,1787809481.389
216,11143.414,3.772988,2.7e-05,4096,367.57,1787809492.532
217,8253.849,3.759445,2.7e-05,4096,496.25,1787809500.787
218,11140.752,4.312613,2.7e-05,4096,367.66,1787809511.928
219,9129.573,4.01603,2.7e-05,4096,448.65,1787809521.057
220,11594.849,5.133209,2.7e-05,4096,353.26,1787809532.652
221,10153.13,3.715062,2.7e-05,4096,403.42,1787809542.806
222,8149.998,7.009007,2.7e-05,4096,502.58,1787809550.957
223,8934.069,4.196191,2.7e-05,4096,458.47,1787809559.891
224,8882.615,3.960508,2.8e-05,4096,461.13,1787809568.774
225,10932.663,4.810833,2.8e-05,4096,374.66,1787809579.707
226,11586.743,3.670325,2.8e-05,4096,353.51,1787809591.294
227,11346.234,4.930036,2.8e-05,4096,361.0,1787809602.641
228,8798.83,6.111855,2.8e-05,4096,465.52,1787809611.44
229,7518.817,4.035726,2.8e-05,4096,544.77,1787809618.959
230,13277.021,5.951701,2.8e-05,4096,308.5,1787809632.236
231,13091.952,4.355885,2.8e-05,4096,312.86,1787809645.328
232,6892.201,4.466187,2.9e-05,4096,594.29,1787809652.221
233,8127.033,4.345773,2.9e-05,4096,504.0,1787809660.349
234,12013.7,3.780679,2.9e-05,4096,340.94,1787809672.363
235,10682.127,4.202608,2.9e-05,4096,383.44,1787809683.045
236,10503.513,3.575162,2.9e-05,4096,389.96,1787809693.549
237,10857.339,4.093902,2.9e-05,4096,377.26,1787809704.406
238,11939.963,5.96467,2.9e-05,4096,343.05,1787809716.346
239,11617.911,3.636781,2.9e-05,4096,352.56,1787809727.965
240,12680.685,4.9877,3e-05,4096,323.01,1787809740.645
241,8553.731,3.543052,3e-05,4096,478.86,1787809749.2
242,13297.71,4.197974,3e-05,4096,308.02,1787809762.498
243,13348.517,3.608791,3e-05,4096,306.85,1787809775.847
244,9285.477,4.553267,3e-05,4096,441.12,1787809785.133
245,11750.84,3.638759,3e-05,4096,348.57,1787809796.884
246,9261.301,4.552932,3e-05,4096,442.27,1787809806.145
247,14926.217,5.787265,3e-05,4096,274.42,1787809821.072
248,10272.367,3.659937,3.1e-05,4096,398.74,1787809831.345
249,10941.833,4.724187,3.1e-05,4096,374.34,1787809842.286
250,11212.142,4.4038,3.1e-05,4096,365.32,1787809853.499
251,12904.154,3.576,3.1e-05,4096,317.42,1787809866.404
252,11409.658,4.703432,3.1e-05,4096,358.99,1787809877.814
253,13075.281,4.17342,3.1e-05,4096,313.26,1787809890.89
254,12281.628,4.272783,3.1e-05,4096,333.51,1787809903.171
255,11453.303,3.856041,3.1e-05,4096,357.63,1787809914.625
256,12994.529,4.472301,3.2e-05,4096,315.21,1787809927.62
257,9942.216,3.247012,3.2e-05,4096,411.98,1787809937.562
258,11365.191,4.247959,3.2e-05,4096,360.4,1787809948.929
259,9243.269,4.324476,3.2e-05,4096,443.13,1787809958.171
260,12174.61,4.823145,3.2e-05,4096,336.44,1787809970.346
261,10348.576,4.565815,3.2e-05,4096,395.8,1787809980.695
262,7258.213,4.474429,3.2e-05,4096,564.33,1787809987.954
263,8437.954,3.823697,3.2e-05,4096,485.43,1787809996.393
264,9248.552,4.206511,3.3e-05,4096,442.88,1787810005.641
265,8889.647,4.312855,3.3e-05,4096,460.76,1787810014.531
266,13269.775,4.585711,3.3e-05,4096,308.67,1787810027.801
267,11106.913,4.278718,3.3e-05,4096,368.78,1787810038.909
268,10303.716,3.892754,3.3e-05,4096,397.53,1787810049.213
269,10248.337,5.181359,3.3e-05,4096,399.67,1787810059.461
270,11214.43,4.039708,3.3e-05,4096,365.24,1787810070.676
271,10048.914,6.092441,3.3e-05,4096,407.61,1787810080.726
272,9709.426,5.730174,3.4e-05,4096,421.86,1787810090.435
273,8215.024,3.816215,3.4e-05,4096,498.6,1787810098.65
274,12881.501,3.490521,3.4e-05,4096,317.98,1787810111.533
275,11557.715,4.525677,3.4e-05,4096,354.4,1787810123.09
276,8205.531,4.850802,3.4e-05,4096,499.18,1787810131.297
277,10345.672,6.310314,3.4e-05,4096,395.91,1787810141.643
278,11444.346,3.399285,3.4e-05,4096,357.91,1787810153.088
279,9254.67,4.608651,3.4e-05,4096,442.59,1787810162.342
280,10456.698,3.70299,3.5e-05,4096,391.71,1787810172.799
281,10103.191,3.152889,3.5e-05,4096,405.42,1787810182.902
282,12526.258,3.812751,3.5e-05,4096,326.99,1787810195.429
283,12146.982,3.919884,3.5e-05,4096,337.2,1787810207.577
284,9734.205,4.231752,3.5e-05,4096,420.78,1787810217.311
285,10982.437,3.641155,3.5e-05,4096,372.96,1787810228.294
286,11113.043,4.710791,3.5e-05,4096,368.58,1787810239.408
287,9175.363,3.375085,3.5e-05,4096,446.41,1787810248.583
288,8635.716,5.273978,3.6e-05,4096,474.31,1787810257.219
289,9165.284,3.550502,3.6e-05,4096,446.9,1787810266.385
290,11199.539,4.388078,3.6e-05,4096,365.73,1787810277.585
291,10004.193,5.213712,3.6e-05,4096,409.43,1787810287.589
292,10524.441,3.575652,3.6e-05,4096,389.19,1787810298.114
293,11520.75,3.729649,3.6e-05,4096,355.53,1787810309.635
294,10017.275,3.835226,3.6e-05,4096,408.89,1787810319.653
295,10801.684,3.454349,3.6e-05,4096,379.2,1787810330.455
296,11614.416,4.373461,3.7e-05,4096,352.67,1787810342.07
297,8516.494,3.635864,3.7e-05,4096,480.95,1787810350.586
298,10443.773,3.442019,3.7e-05,4096,392.2,1787810361.031
299,7058.164,4.563381,3.7e-05,4096,580.32,1787810368.088
300,10468.203,3.666474,3.7e-05,4096,391.28,1787810378.557
301,8071.36,4.241558,3.7e-05,4096,507.47,1787810386.629
302,12019.289,4.473084,3.7e-05,4096,340.79,1787810398.649
303,9786.262,4.198394,3.7e-05,4096,418.55,1787810408.435
304,7327.851,3.850881,3.8e-05,4096,558.96,1787810415.763
305,8356.583,4.823711,3.8e-05,4096,490.15,1787810424.121
306,12453.401,4.166282,3.8e-05,4096,328.91,1787810436.574
307,11219.901,3.280983,3.8e-05,4096,365.07,1787810447.795
308,9432.456,3.743197,3.8e-05,4096,434.25,1787810457.227
309,7206.322,3.26063,3.8e-05,4096,568.39,1787810464.434
310,11735.912,3.423452,3.8e-05,4096,349.01,1787810476.17
311,9406.104,4.346012,3.8e-05,4096,435.46,1787810485.577
312,9760.34,3.622086,3.9e-05,4096,419.66,1787810495.337
313,8465.706,3.774198,3.9e-05,4096,483.83,1787810503.803
314,10815.364,4.117528,3.9e-05,4096,378.72,1787810514.619
315,11349.861,5.791992,3.9e-05,4096,360.89,1787810525.969
