step,elapsed_ms,loss,lr,tokens,tokens_per_sec,timestamp
229,930.506,6.818357,2.8e-05,4096,4401.9,1787636543.882
230,966.531,4.957456,2.8e-05,4096,4237.83,1787636544.85
231,1022.948,4.507597,2.8e-05,4096,4004.11,1787636545.875
232,946.891,4.128051,2.9e-05,4096,4325.74,1787636546.822
233,619.236,4.89698,2.9e-05,4096,6614.6,1787636547.442
234,542.921,4.583923,2.9e-05,4096,7544.38,1787636547.987
235,659.274,3.769625,2.9e-05,4096,6212.89,1787636548.646
236,575.946,3.732509,2.9e-05,4096,7111.78,1787636549.224
237,580.658,3.616066,2.9e-05,4096,7054.07,1787636549.805
238,486.06,3.892622,2.9e-05,4096,8426.95,1787636550.292
239,700.241,3.991871,2.9e-05,4096,5849.41,1787636550.992
240,533.806,4.709218,3e-05,4096,7673.19,1787636551.527
241,600.563,4.581099,3e-05,4096,6820.27,1787636552.129
242,575.175,3.761988,3e-05,4096,7121.31,1787636552.706
243,504.036,3.767505,3e-05,4096,8126.41,1787636553.21
244,576.482,3.819362,3e-05,4096,7105.16,1787636553.787
245,507.966,4.488234,3e-05,4096,8063.53,1787636554.297
246,618.455,4.050079,3e-05,4096,6622.95,1787636554.916
247,712.889,5.183175,3e-05,4096,5745.63,1787636555.63
248,801.949,4.14623,3.1e-05,4096,5107.56,1787636556.433
249,718.15,4.923568,3.1e-05,4096,5703.55,1787636557.151
250,636.559,5.797238,3.1e-05,4096,6434.6,1787636557.789
251,619.676,4.503306,3.1e-05,4096,6609.9,1787636558.41
252,777.037,4.521006,3.1e-05,4096,5271.3,1787636559.188
253,783.053,4.057283,3.1e-05,4096,5230.81,1787636559.973
254,856.548,5.961396,3.1e-05,4096,4781.99,1787636560.83
255,937.991,4.190556,3.1e-05,4096,4366.78,1787636561.769
256,950.387,4.493297,3.2e-05,4096,4309.82,1787636562.721
257,957.303,3.697383,3.2e-05,4096,4278.69,1787636563.679
258,833.07,4.167392,3.2e-05,4096,4916.75,1787636564.513
259,813.759,3.902907,3.2e-05,4096,5033.43,1787636565.327
260,846.125,3.530536,3.2e-05,4096,4840.89,1787636566.175
261,656.255,4.519866,3.2e-05,4096,6241.48,1787636566.832
262,430.358,4.6724,3.2e-05,4096,9517.66,1787636567.263
263,605.227,4.166096,3.2e-05,4096,6767.71,1787636567.869
264,710.473,3.733816,3.3e-05,4096,5765.17,1787636568.58
265,590.722,4.562543,3.3e-05,4096,6933.89,1787636569.172
266,424.024,3.434739,3.3e-05,4096,9659.84,1787636569.597
267,631.369,5.293315,3.3e-05,4096,6487.49,1787636570.229
268,515.193,4.386296,3.3e-05,4096,7950.42,1787636570.744
269,562.741,4.497014,3.3e-05,4096,7278.66,1787636571.308
270,699.221,5.711147,3.3e-05,4096,5857.95,1787636572.008
271,952.935,4.461367,3.3e-05,4096,4298.3,1787636572.963
272,854.097,3.656741,3.4e-05,4096,4795.71,1787636573.818
273,528.532,3.629488,3.4e-05,4096,7749.77,1787636574.348
274,539.841,4.243535,3.4e-05,4096,7587.43,1787636574.888
275,593.226,3.835303,3.4e-05,4096,6904.62,1787636575.482
276,566.333,4.604913,3.4e-05,4096,7232.5,1787636576.05
277,588.079,3.537157,3.4e-05,4096,6965.05,1787636576.639
278,535.72,6.736,3.4e-05,4096,7645.79,1787636577.174
279,484.274,5.433388,3.4e-05,4096,8458.03,1787636577.66
280,741.036,3.657692,3.5e-05,4096,5527.4,1787636578.401
281,805.427,3.714388,3.5e-05,4096,5085.5,1787636579.207
282,960.152,5.626877,3.5e-05,4096,4265.99,1787636580.169
283,933.276,3.899971,3.5e-05,4096,4388.84,1787636581.104
284,684.026,3.372591,3.5e-05,4096,5988.08,1787636581.789
285,765.992,4.276755,3.5e-05,4096,5347.32,1787636582.556
286,770.58,3.796677,3.5e-05,4096,5315.47,1787636583.327
287,742.953,4.969389,3.5e-05,4096,5513.14,1787636584.071
288,678.315,4.495888,3.6e-05,4096,6038.49,1787636584.75
289,729.439,3.453738,3.6e-05,4096,5615.27,1787636585.481
290,864.051,3.500268,3.6e-05,4096,4740.46,1787636586.345
291,549.44,4.631405,3.6e-05,4096,7454.86,1787636586.896
292,641.399,4.033905,3.6e-05,4096,6386.04,1787636587.538
293,679.917,3.362091,3.6e-05,4096,6024.26,1787636588.22
294,798.032,4.055373,3.6e-05,4096,5132.62,1787636589.019
295,543.473,3.596549,3.6e-05,4096,7536.72,1787636589.564
296,684.81,4.075802,3.7e-05,4096,5981.22,1787636590.249
297,525.597,3.479215,3.7e-05,4096,7793.05,1787636590.776
298,635.146,4.442534,3.7e-05,4096,6448.91,1787636591.411
299,575.769,4.21069,3.7e-05,4096,7113.96,1787636591.987
300,574.441,3.464044,3.7e-05,4096,7130.41,1787636592.562
301,632.225,4.037656,3.7e-05,4096,6478.71,1787636593.196
302,658.269,3.686139,3.7e-05,4096,6222.38,1787636593.855
303,657.958,4.065008,3.7e-05,4096,6225.33,1787636594.514
304,750.939,4.613978,3.8e-05,4096,5454.5,1787636595.266
305,879.956,3.313879,3.8e-05,4096,4654.78,1787636596.147
306,806.474,4.208201,3.8e-05,4096,5078.9,1787636596.955
307,652.969,5.842922,3.8e-05,4096,6272.89,1787636597.609
308,539.434,3.812742,3.8e-05,4096,7593.15,1787636598.149
309,643.547,4.442375,3.8e-05,4096,6364.73,1787636598.794
310,690.302,4.655904,3.8e-05,4096,5933.64,1787636599.486
311,893.445,3.310352,3.8e-05,4096,4584.5,1787636600.379
312,860.075,6.26418,3.9e-05,4096,4762.38,1787636601.241
313,573.793,6.14529,3.9e-05,4096,7138.46,1787636601.816
314,669.054,4.649245,3.9e-05,4096,6122.08,1787636602.486
315,718.288,4.547092,3.9e-05,4096,5702.45,1787636603.205
316,733.679,5.304682,3.9e-05,4096,5582.82,1787636603.939
317,754.69,4.232235,3.9e-05,4096,5427.4,1787636604.695
318,996.609,3.730907,3.9e-05,4096,4109.94,1787636605.693
319,892.217,4.689287,3.9e-05,4096,4590.81,1787636606.586
320,899.21,4.441917,4e-05,4096,4555.11,1787636607.487
321,610.269,4.582793,4e-05,4096,6711.8,1787636608.098
