step,elapsed_ms,loss,lr,tokens,tokens_per_sec,timestamp
214,16.333,0.067094,0.00066875,2048,125391.08,1787804200.911
215,16.057,0.362808,0.00067188,2048,127543.24,1787804200.927
216,15.571,0.082103,0.000675,2048,131526.56,1787804200.943
217,15.738,3.370612,0.00067813,2048,130130.89,1787804200.959
218,15.677,2.402846,0.00068125,2048,130637.24,1787804200.975
219,15.886,1.154098,0.00068437,2048,128918.54,1787804200.991
220,16.777,2.930461,0.0006875,2048,122071.16,1787804201.008
221,16.321,4.285849,0.00069063,2048,125484.81,1787804201.024
222,19.106,3.941437,0.00069375,2048,107193.14,1787804201.043
223,15.363,1.621792,0.00069688,2048,133304.69,1787804201.059
224,15.99,1.953139,0.0007,2048,128077.65,1787804201.075
225,15.971,0.32492,0.00070312,2048,128228.41,1787804201.091
226,15.343,1.045369,0.00070625,2048,133483.68,1787804201.106
227,16.574,1.920371,0.00070938,2048,123564.05,1787804201.123
228,16.791,1.487102,0.0007125,2048,121972.28,1787804201.14
229,15.884,1.393335,0.00071563,2048,128936.4,1787804201.156
230,15.296,0.129582,0.00071875,2048,133890.34,1787804201.171
231,15.435,1.402388,0.00072188,2048,132683.74,1787804201.187
232,15.593,0.400587,0.000725,2048,131344.36,1787804201.203
233,16.57,0.602192,0.00072813,2048,123599.1,1787804201.22
234,16.29,0.300317,0.00073125,2048,125718.21,1787804201.236
235,16.109,0.119802,0.00073438,2048,127136.27,1787804201.252
236,14.872,0.089116,0.0007375,2048,137712.15,1787804201.267
237,14.832,0.345715,0.00074062,2048,138077.97,1787804201.282
238,14.494,1.851101,0.00074375,2048,141297.9,1787804201.297
239,15.004,0.211983,0.00074687,2048,136496.03,1787804201.312
240,15.448,0.297851,0.00075,2048,132578.09,1787804201.328
241,16.957,0.179539,0.00075313,2048,120773.23,1787804201.345
242,16.052,0.185073,0.00075625,2048,127584.55,1787804201.361
243,19.548,0.158036,0.00075938,2048,104766.68,1787804201.381
244,16.972,0.108527,0.0007625,2048,120670.76,1787804201.398
245,19.538,0.097197,0.00076563,2048,104822.98,1787804201.418
246,16.497,0.105311,0.00076875,2048,124147.55,1787804201.434
247,16.297,0.0999,0.00077187,2048,125669.61,1787804201.451
248,15.418,0.118694,0.000775,2048,132828.31,1787804201.467
249,15.546,0.140765,0.00077812,2048,131734.68,1787804201.482
250,16.241,0.10013,0.00078125,2048,126102.16,1787804201.499
251,16.207,0.070264,0.00078438,2048,126368.27,1787804201.515
252,18.729,0.059364,0.0007875,2048,109350.31,1787804201.534
253,28.92,0.080624,0.00079062,2048,70816.53,1787804201.563
